age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,original_label,original_prediction,final_prediction,IsCorrect,IsAdversarial,score_before_attack,score_after_attack
58,Private,11th,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,1,1,0,True,True,0.6778226,0.43280327
63,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,99999,0,40,United-States,1,1,1,True,False,0.9996817,0.9996817
61,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,20,United-States,1,1,1,True,False,0.99974567,0.99974567
45,Local-gov,HS-grad,9,Separated,Exec-managerial,Wife,White,Male,0,0,53,England,0,0,1,True,True,0.30507,0.50416327
33,Private,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,15,United-States,1,0,0,False,False,0.16713615,0.16713615
34,Private,HS-grad,9,Divorced,Priv-house-serv,Unmarried,Black,Female,0,0,30,United-States,0,0,0,True,False,0.012880335,0.012880335
56,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.96289253,0.96289253
52,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,United-States,1,1,1,True,False,0.99987996,0.99987996
55,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,65,United-States,1,1,1,True,False,0.9998272,0.9998272
43,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,India,1,1,1,True,False,0.8935074,0.8935074
47,Private,Masters,14,Separated,Exec-managerial,Not-in-family,White,Male,99999,0,50,United-States,1,1,1,True,False,0.99984217,0.99984217
39,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1,1,1,True,False,0.9420038,0.9420038
41,Private,1st-4th,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Mexico,0,0,0,True,False,0.06583975,0.06583975
50,Self-emp-not-inc,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,2407,0,98,United-States,0,1,1,False,False,0.53542787,0.53542787
28,Private,Bachelors,13,Married-spouse-absent,Sales,Husband,White,Male,0,0,40,United-States,1,1,0,True,True,0.70841515,0.19490944
49,Local-gov,9th,10,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,44,United-States,1,1,0,True,True,0.8856321,0.43726072
20,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0,0,0,True,False,0.0008546556,0.0008546556
64,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,1,0,0,False,False,0.255786,0.255786
51,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.88554513,0.88554513
26,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Male,0,0,40,United-States,0,0,0,True,False,0.0011282573,0.0011282573
61,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,16,United-States,0,0,0,True,False,0.008758712,0.008758712
22,Private,11th,7,Never-married,Sales,Unmarried,White,Female,0,0,30,United-States,0,0,0,True,False,0.0004286357,0.0004286357
39,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,45,United-States,1,1,1,True,False,0.99988925,0.99988925
27,Private,Assoc-voc,11,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,38,United-States,0,0,0,True,False,0.0035022013,0.0035022013
37,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,50,United-States,0,1,1,False,False,0.771052,0.771052
66,Private,Bachelors,13,Married-spouse-absent,Sales,Husband,White,Male,0,0,5,Portugal,1,1,0,True,True,0.7308537,0.2216306
51,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,0,1,1,False,False,0.8267023,0.8267023
25,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,United-States,0,0,0,True,False,0.04262544,0.04262544
39,Private,Bachelors,13,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,40,China,0,0,0,True,False,0.3443899,0.3443877
31,Private,HS-grad,9,Never-married,Tech-support,Unmarried,Black,Female,0,0,40,United-States,0,0,0,True,False,0.0139931245,0.013992967
31,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.8403158,0.8403156
28,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,45,Portugal,1,0,0,False,False,0.0060610077,0.0060609956
65,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1,1,1,True,False,0.94594383,0.9459435
43,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,United-States,1,1,1,True,False,0.9998374,0.9998374
42,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1,1,1,True,False,0.93720615,0.93720645
38,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0,1,1,False,False,0.86056256,0.86056256
43,Local-gov,Masters,14,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,7430,0,60,United-States,1,1,1,True,False,0.99499524,0.99499524
32,Private,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Columbia,0,0,0,True,False,0.08632936,0.08632936
45,Private,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,42,United-States,1,1,1,True,False,0.9207498,0.9207494
46,Federal-gov,5th-6th,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,1,0,True,True,0.9256724,0.4826875
29,Private,HS-grad,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,213,50,Greece,0,0,1,True,True,0.14254001,0.53105235
32,Local-gov,Bachelors,14,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,55,United-States,1,1,0,True,True,0.9139335,0.35765713
19,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,30,United-States,0,0,0,True,False,0.0006846698,0.0006846541
21,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,0,0,0,True,False,0.00034318646,0.00034318905
48,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Canada,1,1,1,True,False,0.94918895,0.9491895
60,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,0,1,1,False,False,0.5913408,0.591338
34,Private,Bachelors,13,Married-civ-spouse,Sales,Unmarried,White,Female,0,0,40,United-States,1,1,0,True,True,0.88392514,0.3858592
45,State-gov,Assoc-voc,11,Married-spouse-absent,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,40,Philippines,1,1,0,True,True,0.7673778,0.2856681
20,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,30,United-States,0,0,0,True,False,0.0017797875,0.0017797943
25,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,0,1,True,True,0.4865113,0.68394196
50,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,60,United-States,0,1,1,False,False,0.7914012,0.79140335
40,Self-emp-inc,7th-8th,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,1,1,0,True,True,0.62144613,0.26075011
44,Self-emp-not-inc,Masters,15,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,Outlying-US(Guam-USVI-etc),1,1,0,True,True,0.87864333,0.435743
34,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0,0,0,True,False,0.00947978,0.009479745
44,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.8810274,0.88102704
45,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,48,United-States,1,1,1,True,False,0.999848,0.999848
55,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,1,1,0,True,True,0.5476883,0.41862187
41,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1,1,1,True,False,0.9185376,0.9185378
34,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,46,United-States,1,1,1,True,False,0.91306335,0.9130636
53,Private,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,35,United-States,0,0,0,True,False,0.25835788,0.25835457
20,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,0,0,0,True,False,0.005109046,0.005109046
39,State-gov,Masters,16,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,1,1,0,True,True,0.5243955,0.27359048
54,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,1,1,1,True,False,0.97331953,0.97331953
54,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,0,1,1,False,False,0.70204717,0.70204717
36,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,4865,0,40,United-States,0,0,0,True,False,0.008924799,0.008924799
54,Private,HS-grad,9,Widowed,Craft-repair,Husband,Black,Male,0,0,40,United-States,1,1,0,True,True,0.6547162,0.14159681
36,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,56,United-States,0,0,0,True,False,0.13910963,0.13910963
48,Private,11th,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,1,1,0,True,True,0.7039857,0.35931426
69,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,40,United-States,1,1,1,True,False,0.9998865,0.9998865
60,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,Columbia,0,1,1,False,False,0.7509599,0.7509599
20,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,0,0,0,True,False,0.0011277605,0.0011277605
45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,53,United-States,1,1,1,True,False,0.9999304,0.9999304
48,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0,0,0,True,False,0.3162953,0.3162953
48,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,38,United-States,0,0,0,True,False,0.2812558,0.2812558
43,Private,11th,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Italy,1,1,0,True,True,0.83267546,0.37266994
53,Private,Doctorate,15,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,1579,57,Philippines,1,1,0,True,True,0.9980008,0.49570626
34,Private,Assoc-acdm,12,Widowed,Adm-clerical,Wife,White,Female,0,0,40,United-States,1,1,0,True,True,0.74560267,0.06452104
56,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1,1,1,True,False,0.95926136,0.95926136
51,Federal-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,57,United-States,1,1,1,True,False,0.9426557,0.9426557
36,Self-emp-inc,7th-8th,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,1,1,0,True,True,0.78118,0.38175684
43,Private,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,0,0,42,United-States,1,1,0,True,True,0.55471313,0.10065691
60,Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,0,1,1,False,False,0.684313,0.684313
50,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,1,1,1,True,False,0.96340376,0.96340376
27,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,0,0,0,True,False,0.0019253229,0.0019253229
41,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,1,1,1,True,False,0.96670324,0.96670324
22,Private,Some-college,10,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Male,0,0,24,India,0,0,0,True,False,0.0015198874,0.0015198874
50,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,48,United-States,1,0,0,False,False,0.41736776,0.41736776
61,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,63,United-States,1,0,0,False,False,0.46856847,0.46856847
47,Self-emp-not-inc,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,2258,20,United-States,0,1,1,False,False,0.84094834,0.84094834
46,Private,5th-6th,9,Married-AF-spouse,Machine-op-inspct,Husband,White,Male,0,213,42,United-States,1,1,0,True,True,0.6157145,0.49172556
28,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1,0,0,False,False,0.47883025,0.47883025
42,State-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,40,Ecuador,1,1,0,True,True,0.791207,0.3710485
43,State-gov,Masters,15,Married-spouse-absent,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,1,0,True,True,0.9640457,0.4970983
28,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,Black,Male,0,0,35,United-States,0,0,0,True,False,0.01728687,0.01728687
56,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.9587111,0.9587111
28,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,20,United-States,1,0,0,False,False,0.37266955,0.37266955
35,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,0,0,0,True,False,0.41266426,0.41266426
31,Private,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,0,0,0,True,False,0.015162864,0.015162864
48,Self-emp-not-inc,5th-6th,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,1,1,0,True,True,0.7142659,0.4569289
55,Private,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1,1,1,True,False,0.951659,0.951659
46,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,1,1,1,True,False,0.99981314,0.99981314
46,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.9654156,0.9654156
40,Private,HS-grad,9,Never-married,Other-service,Other-relative,Black,Male,0,0,40,United-States,0,0,0,True,False,0.0049348697,0.0049348697
46,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,1,0,0,False,False,0.40568244,0.40568244
30,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,5013,0,40,United-States,0,0,0,True,False,0.1792267,0.1792267
37,Private,Masters,14,Separated,Exec-managerial,Not-in-family,White,Male,27828,0,60,Iran,1,1,1,True,False,0.99963176,0.99963176
46,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,55,United-States,0,1,1,False,False,0.77475685,0.77475685
73,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,32,United-States,0,0,0,True,False,0.016170382,0.016170382
37,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.6264699,0.6264699
19,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,0,0,0,True,False,0.00043395843,0.00043395843
50,Local-gov,Prof-school,15,Married-spouse-absent,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Laos,1,1,0,True,True,0.82154125,0.35662085
31,Private,11th,9,Widowed,Sales,Husband,Asian-Pac-Islander,Male,0,1911,50,United-States,1,1,0,True,True,0.9852616,0.41439787
55,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States,1,1,1,True,False,0.99992836,0.99992836
42,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,20,United-States,0,0,0,True,False,0.0077371816,0.0077371816
60,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,0,1,1,False,False,0.84575665,0.84575665
30,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,0,0,0,True,False,0.321131,0.321131
47,Local-gov,11th,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,39,South,1,1,0,True,True,0.85608655,0.43916035
40,Private,Masters,13,Divorced,Handlers-cleaners,Unmarried,White,Male,0,213,40,United-States,0,0,1,True,True,0.09433156,0.5809361
20,Federal-gov,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,0,0,0,True,False,0.0018923272,0.0018923272
55,Federal-gov,Preschool,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,72,United-States,0,0,1,True,True,0.3992008,0.7718896
38,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.61236614,0.61236614
32,Private,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,30,United-States,0,0,0,True,False,0.014601916,0.014601916
48,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,2407,0,40,United-States,0,1,1,False,False,0.5642685,0.5642685
36,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,United-States,1,1,1,True,False,0.99351066,0.99351066
32,Private,1st-4th,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,Greece,1,1,0,True,True,0.86170983,0.3688303
29,Private,11th,7,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,0,0,True,False,0.009132591,0.009132591
28,Private,9th,5,Married-civ-spouse,Other-service,Other-relative,White,Female,0,0,35,United-States,0,0,0,True,False,0.013587404,0.013587404
35,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.59461784,0.59461784
52,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.92445934,0.92445934
25,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,Mexico,0,0,0,True,False,0.0014046045,0.0014046045
31,Local-gov,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,8614,0,40,United-States,1,1,1,True,False,0.9994728,0.9994728
63,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States,1,0,0,False,False,0.29811203,0.29811203
21,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Cuba,0,0,0,True,False,0.00030104074,0.00030104074
20,Private,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0,0,0,True,False,0.008333526,0.008333526
47,Private,12th,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37,Italy,1,1,0,True,True,0.87130415,0.49142757
28,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,32,United-States,0,0,0,True,False,0.0014028167,0.0014028167
19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,16,United-States,0,0,0,True,False,0.0002681073,0.0002681073
42,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,0,1,1,False,False,0.5239616,0.5239616
33,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0,0,0,True,False,0.45308447,0.45308447
52,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,United-States,1,1,1,True,False,0.99962354,0.99962354
49,Self-emp-not-inc,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,0,1,1,False,False,0.5822039,0.5822039
45,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0,0,0,True,False,0.009719551,0.009719551
44,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,United-States,1,1,1,True,False,0.92897356,0.92897356
58,Private,Prof-school,15,Divorced,Tech-support,Unmarried,White,Male,0,0,40,United-States,1,0,0,False,False,0.2442229,0.2442229
32,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,99,United-States,0,1,1,False,False,0.8040083,0.8040083
23,Private,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,0,0,0,True,False,0.013371498,0.013371498
21,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,2001,43,United-States,1,1,0,True,True,0.99772805,0.3225764
29,Federal-gov,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,1,1,0,True,True,0.5648966,0.36934453
57,Private,10th,6,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0,0,0,True,False,0.017845165,0.017845165
33,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1,1,1,True,False,0.9486075,0.9486075
26,Private,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,0,0,40,India,0,0,0,True,False,0.004385143,0.004385143
39,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0,0,0,True,False,0.13330029,0.13330029
19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,10,United-States,0,0,0,True,False,0.00020822877,0.00020822877
44,Private,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,0,0,0,True,False,0.03347015,0.03347015
51,Private,7th-8th,10,Married-civ-spouse,Sales,Husband,White,Male,0,2042,50,United-States,1,1,0,True,True,0.9962335,0.19429383
54,State-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.9681787,0.9681787
46,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.6315127,0.6315127
73,Self-emp-not-inc,9th,4,Widowed,Farming-fishing,Husband,White,Male,6497,0,99,United-States,1,1,0,True,True,0.96970737,0.3750529
34,Private,Some-college,10,Married-civ-spouse,Protective-serv,Other-relative,Black,Female,0,0,25,Haiti,0,0,0,True,False,0.1325645,0.1325645
39,Private,Some-college,10,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,40,United-States,1,0,0,False,False,0.06314815,0.06314815
45,Private,1st-4th,10,Married-civ-spouse,Sales,Husband,White,Male,0,2001,50,United-States,1,1,0,True,True,0.99613935,0.41123462
59,Private,Bachelors,13,Separated,Exec-managerial,Unmarried,White,Female,0,0,39,Japan,1,1,0,True,True,0.58006537,0.4249745
48,Private,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,0,0,True,False,0.051363874,0.051363874
37,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1902,45,United-States,1,1,1,True,False,0.98303014,0.98303014
31,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,43,United-States,1,1,1,True,False,0.9998572,0.9998572
60,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,0,1,1,False,False,0.5061566,0.5061566
61,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,1,1,0,True,True,0.54297525,0.49048182
23,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,0,0,0,True,False,0.0017166275,0.0017166275
65,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,40,Germany,1,1,1,True,False,0.9993156,0.9993156
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,0,0,False,False,0.42668447,0.42668447
30,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,0,1,1,False,False,0.8458863,0.8458863
37,Private,5th-6th,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1,1,0,True,True,0.8840237,0.4129732
50,Self-emp-inc,11th,9,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,1564,60,United-States,0,0,1,True,True,0.42101604,0.988808
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0,1,1,False,False,0.9252844,0.9252844
51,Private,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Male,0,1887,40,United-States,0,0,1,True,True,0.025004717,0.9882874
35,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,United-States,1,1,1,True,False,0.9998367,0.9998367
44,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7298,0,40,United-States,1,1,1,True,False,0.99981374,0.99981374
42,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,0,0,True,False,0.043369513,0.043369513
23,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,24,United-States,0,0,0,True,False,0.0011310588,0.0011310588
35,Private,Bachelors,12,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,61,Hungary,1,1,0,True,True,0.6038303,0.4833662
56,Federal-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.9714353,0.9714353
46,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.9366033,0.9366033
31,Private,7th-8th,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,1,1,0,True,True,0.7227635,0.15922177
27,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Other-relative,Black,Female,0,0,44,United-States,1,1,0,True,True,0.81954616,0.4325143
33,Private,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,1,0,0,False,False,0.25355813,0.25355813
76,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,8,United-States,0,0,0,True,False,0.012852075,0.012852075
18,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,25,United-States,0,0,0,True,False,0.00049104425,0.00049104425
69,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,6514,0,45,United-States,1,1,1,True,False,0.9980556,0.9980556
25,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,0,0,0,True,False,0.28893757,0.28893757
37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,United-States,0,1,1,False,False,0.62304646,0.62304646
41,State-gov,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,38,United-States,1,1,0,True,True,0.5502609,0.33423325
48,Federal-gov,11th,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Italy,1,1,0,True,True,0.7553185,0.29977423
